dl1,dl2,dl3,x_pcc,y_pcc,z_pcc,x_real,y_real,z_real,dx,dy,dz
4.75995,7.021867,0.0,-43.475156,8.929478,96.980489,-56.57465,16.507547,84.7351,-13.099494,7.578069,-12.245389
0.0,1.696441,0.0,-10.78295,-6.225539,109.054741,-11.704815,-5.202408,109.126214,-0.921865,1.023131,0.071473
0.0,6.267652,0.0,-38.180448,-22.043492,97.170399,-51.254798,-16.860838,88.80774,-13.07435,5.182655,-8.362659
0.0,0.0,9.330387,53.09298,-30.653246,82.3196,67.807811,-36.435868,55.937423,14.714831,-5.782622,-26.382177
0.0,0.0,0.902701,5.741672,-3.314956,109.733148,8.077218,-2.603897,109.999731,2.335546,0.711059,0.266582
4.562833,0.0,0.0,0.0,32.867399,103.154365,-4.050636,40.670062,98.54705,-4.050636,7.802663,-4.607315
0.0,5.095156,0.02527,-31.434384,-18.329566,101.51653,-40.974191,-15.030372,96.999863,-9.539807,3.299194,-4.516667
9.761991,0.0,0.0,0.0,63.352998,79.860754,-21.731561,74.608502,49.878546,-21.731561,11.255504,-29.982208
0.82096,0.0,5.512269,34.257749,-13.8873,101.228074,44.211883,-15.191891,96.497958,9.954134,-1.30459,-4.730116
4.389817,5.860694,0.0,-36.75246,10.56822,100.569963,-46.811312,17.174939,93.089924,-10.058852,6.606719,-7.480039
0.0,9.818251,8.572003,-7.254093,-61.802476,81.239284,-30.355266,-70.611608,42.777485,-23.101173,-8.809132,-38.461799
1.394977,0.0,0.0,0.0,10.243421,109.36148,0.950733,10.21449,109.81727,0.950733,-0.028931,0.455791
0.396672,0.0,1.826682,11.63119,-3.798772,109.087333,13.187125,-2.432691,110.295671,1.555935,1.366082,1.208337
9.25025,9.056352,0.0,-52.876557,31.835526,81.838402,-67.130437,40.074719,43.821284,-14.25388,8.239193,-38.017118
9.448985,0.453503,0.0,-2.591653,60.855882,82.771844,-21.777726,72.501303,55.268093,-19.186073,11.645421,-27.503751
5.059918,0.0,0.0,0.0,36.232538,101.59326,-5.35964,46.088521,98.0698,-5.35964,9.855983,-3.52346
0.0,0.0,3.766676,23.681833,-13.672713,105.329099,28.020719,-14.573536,104.21061,4.338886,-0.900824,-1.118488
1.070414,0.0,8.466555,50.040943,-21.585818,89.249042,66.166413,-25.472744,70.056575,16.125469,-3.886926,-19.192466
0.0,0.0,1.070353,6.808131,-3.930676,109.624552,8.300365,-2.784674,110.231378,1.492234,1.146002,0.606826
0.0,0.0,3.293833,20.785313,-12.000406,106.427592,26.055165,-13.280305,106.379629,5.269853,-1.279899,-0.047964
0.0,9.055665,9.850335,4.598344,-63.161688,79.890993,-15.852661,-77.062071,39.2675,-20.451005,-13.900383,-40.623493
0.0,8.084876,0.0,-47.49243,-27.419767,88.9401,-65.444103,-18.326229,71.388821,-17.951673,9.093538,-17.551278
0.0,4.528274,0.0,-28.259214,-16.315465,103.257136,-35.904318,-12.969186,99.294299,-7.645104,3.346279,-3.962837
0.197128,0.0,0.0,0.0,1.446386,109.98732,0.522895,2.990206,110.167499,0.522895,1.54382,0.180179
5.950899,0.0,0.0,0.0,42.075363,98.414845,-7.537718,54.267162,90.950878,-7.537718,12.191799,-7.463967
5.879313,5.191125,0.0,-32.468105,23.715643,99.499403,-43.396894,31.338119,90.686532,-10.928789,7.622475,-8.812871
9.532859,0.0,8.338259,48.875891,36.304086,82.802719,47.984155,63.918041,47.1841,-0.891737,27.613955,-35.61862
2.889489,0.0,0.0,0.0,21.109013,107.251352,-1.420702,25.696548,107.041858,-1.420702,4.587535,-0.209494
2.469231,0.0,1.776836,11.347178,11.657096,108.379364,11.671743,17.454231,108.714155,0.324565,5.797134,0.334791
7.019227,0.0,5.167609,31.970305,31.685563,96.570285,33.705563,51.604166,84.222217,1.735258,19.918602,-12.348068
0.0,3.068433,0.0,-19.392104,-11.196036,106.899995,-23.999996,-9.237347,105.279306,-4.607892,1.958689,-1.62069
0.0,0.0,9.500143,53.800864,-31.061943,81.362027,68.305852,-36.536938,55.372954,14.504987,-5.474994,-25.989073
6.788125,0.0,0.0,0.0,47.309638,94.999346,-11.373404,60.368817,84.944277,-11.373404,13.059179,-10.055068
8.524812,0.0,0.0,0.0,57.215186,86.6862,-18.010711,69.352369,65.404493,-18.010711,12.137183,-21.281707
0.0,6.408126,0.0,-38.942704,-22.483581,96.599758,-52.492991,-17.34828,87.801186,-13.550287,5.135301,-8.798572
6.736001,0.0,6.082681,37.592956,26.366673,95.964962,43.817247,46.481315,81.730202,6.22429,20.114642,-14.234759
0.0,8.609318,0.616749,-46.794662,-31.18645,87.639248,-68.577555,-21.847127,68.822862,-21.782893,9.339323,-18.816386
2.86451,0.0,3.135494,20.00114,9.551655,106.963856,23.173119,14.588182,105.028042,3.171979,5.036528,-1.935814
0.0,4.776769,6.799397,12.555576,-41.488213,97.638033,9.657585,-54.755982,87.16165,-2.897991,-13.267769,-10.476382
0.0,6.876407,1.080604,-35.371445,-28.036809,96.488837,-50.584964,-24.800631,85.908999,-15.213519,3.236178,-10.579838
0.0,5.753672,6.190415,2.717211,-42.903202,97.85965,-4.591862,-56.31065,87.528608,-7.309074,-13.407448,-10.331042
8.923023,0.0,0.0,0.0,59.280643,84.565223,-18.870383,73.30687,61.447217,-18.870383,14.026227,-23.118006
6.196047,2.28412,0.0,-14.216733,36.32323,100.161841,-22.24649,46.330118,93.828346,-8.029757,10.006887,-6.333495
8.150699,0.0,0.0,0.0,55.201067,88.608998,-17.345661,69.703774,69.477612,-17.345661,14.502707,-19.131386
9.779259,6.672636,0.0,-39.380715,43.907602,84.88333,-55.311126,54.33355,53.748069,-15.930411,10.425949,-31.135261
2.157646,0.0,7.727475,46.904777,-11.957793,94.208243,62.25969,-9.372972,80.464232,15.354914,2.584821,-13.744011
8.000342,0.0,0.0,0.0,54.372151,89.362105,-15.793374,67.596762,70.580522,-15.793374,13.224612,-18.781583
0.0,1.358751,0.0,-8.641037,-4.988905,109.394291,-8.344093,-4.04369,108.931286,0.296945,0.945215,-0.463005
4.410628,0.472317,0.0,-2.963783,30.247063,104.18674,-7.540983,37.547881,101.17234,-4.5772,7.300818,-3.0144
0.017498,0.0,0.0,0.0,0.128326,109.9999,1.035844,2.930933,109.447012,1.035844,2.802607,-0.552889
9.201731,8.608593,0.0,-50.569256,33.219449,83.229676,-64.059721,43.711462,47.941496,-13.490465,10.492013,-35.28818
0.0,0.0,6.331917,38.529974,-22.245291,96.910759,50.738136,-26.836974,86.918173,12.208163,-4.591683,-9.992587
0.0,2.10517,3.957261,11.767383,-22.238407,106.064921,13.330778,-27.824497,102.451889,1.563395,-5.586089,-3.613032
8.133866,2.881331,0.0,-17.447939,46.800903,93.045368,-30.125342,57.735506,76.290571,-12.677403,10.934603,-16.754797
0.0,0.492999,0.0,-3.134514,-1.809713,109.920564,-2.716592,-0.354619,110.639981,0.417922,1.455093,0.719416
0.0,1.734599,1.505891,-1.460997,-11.951398,109.116422,-1.037093,-11.589189,109.376982,0.423904,0.362209,0.26056
5.154498,0.0,0.0,0.0,36.864766,101.278825,-6.407217,45.1739,97.353908,-6.407217,8.309134,-3.924917
0.0,9.146294,0.0,-52.309764,-30.201056,83.3437,-72.28896,-16.960135,59.334767,-19.979196,13.240921,-24.008933
3.296177,0.0,0.0,0.0,24.0175,106.422504,-2.211634,29.39906,105.428446,-2.211634,5.381561,-0.994058
0.0,0.0,1.972641,12.529933,-7.23416,108.720906,14.892476,-7.749753,109.344526,2.362543,-0.515593,0.62362
0.0,0.0,2.233415,14.174085,-8.183412,108.359395,16.893552,-9.627519,107.922011,2.719467,-1.444107,-0.437384
0.0,6.38357,0.0,-38.809925,-22.406921,96.700335,-51.50603,-17.464105,88.273262,-12.696105,4.942816,-8.427073
0.0,8.227363,3.960222,-25.929177,-42.757149,93.000927,-47.231831,-44.840603,74.605758,-21.302655,-2.083454,-18.395168
0.0,1.188943,1.056258,-0.846819,-8.272957,109.579731,-1.273759,-7.509539,108.840446,-0.426939,0.763418,-0.739285
7.134453,0.0,5.980872,36.837245,29.472262,95.093787,41.135144,50.630827,79.784711,4.297899,21.158565,-15.309076
0.0,1.236491,0.0,-7.864333,-4.540475,109.49862,-7.972999,-4.462925,110.257595,-0.108666,0.07755,0.758975
8.799887,4.046963,0.0,-24.337602,47.056248,90.582317,-39.48,57.129314,71.296254,-15.142399,10.073067,-19.286063
1.547887,0.0,7.340728,44.636337,-14.902591,95.176889,59.985176,-15.878325,82.156705,15.348839,-0.975733,-13.020184
0.0,7.101817,0.0,-42.607679,-24.599555,93.616893,-56.829495,-16.954686,81.441064,-14.221816,7.644869,-12.175829
0.0,5.738069,8.733589,18.063023,-50.382058,90.112553,14.667076,-69.851883,68.027385,-3.395947,-19.469824,-22.085168
8.782721,9.225023,0.0,-54.063118,28.220251,82.687488,-67.29868,37.711287,47.004812,-13.235562,9.491036,-35.682676
0.0,4.716876,7.731289,18.486203,-44.074731,94.652583,18.588122,-62.084994,79.647468,0.101919,-18.010263,-15.005115
8.820267,0.0,0.0,0.0,58.755584,85.11969,-16.445829,71.633425,63.345637,-16.445829,12.877841,-21.774053
9.941323,0.0,0.0,0.0,64.17219,78.816093,-23.412192,75.656605,48.540535,-23.412192,11.484415,-30.275557
0.0,4.688698,6.186948,9.361828,-39.234725,99.426594,5.566341,-53.093921,90.373817,-3.795487,-13.859196,-9.052777
0.0,0.0,7.981434,46.996722,-27.13357,89.455998,60.451238,-32.512882,72.370751,13.454516,-5.379312,-17.085247
2.002453,8.465135,0.0,-50.558008,-15.379869,90.694766,-67.079369,-6.070504,72.650745,-16.521362,9.309366,-18.044021
9.710453,5.079022,0.0,-30.063033,49.011528,86.405993,-46.139264,58.525172,59.169316,-16.076231,9.513644,-27.236677
0.0,9.821884,0.0,-55.10403,-31.814326,79.513325,-75.338784,-16.50808,50.919404,-20.234754,15.306246,-28.593921
7.027629,0.0,3.944647,24.419993,36.137175,97.470012,23.501461,54.06127,87.587814,-0.918533,17.924095,-9.882198
3.083477,0.0,9.299969,55.036743,-10.704667,87.797866,73.68422,-6.244579,64.502481,18.647477,4.460088,-23.295385
0.0,7.49087,8.6014,6.650744,-55.641189,87.827149,-6.807238,-73.976633,61.424231,-13.457982,-18.335443,-26.402918
4.198399,9.939078,0.0,-58.357483,-5.22821,85.291069,-73.928754,5.835977,58.13081,-15.571272,11.064187,-27.160259
7.937578,0.0,5.931357,36.182863,35.021977,92.727395,37.206668,57.482568,75.578225,1.023805,22.460592,-17.14917
0.0,2.226539,0.0,-14.130806,-8.158425,108.369504,-15.51498,-6.034792,108.709229,-1.384174,2.123633,0.339724
4.551566,2.846766,0.0,-18.043661,22.894672,104.669049,-23.05886,27.407226,101.414381,-5.015199,4.512554,-3.254668
0.0,4.290109,2.823318,-9.3123,-26.073951,105.207864,-14.555702,-29.61125,102.554439,-5.243402,-3.537299,-2.653426
0.0,3.703829,9.302317,33.265353,-44.617933,88.188521,38.70415,-62.637138,65.302247,5.438797,-18.019206,-22.886275
6.444152,2.486361,0.0,-15.440678,37.295458,99.41007,-24.22859,47.522954,91.347089,-8.787912,10.227496,-8.06298
0.0,2.573287,8.117944,33.514507,-37.310001,92.886499,42.710869,-50.633146,77.995711,9.196363,-13.323145,-14.890789
3.293166,7.967315,0.0,-48.506779,-4.854207,93.953918,-63.723483,2.008298,79.22121,-15.216704,6.862505,-14.732708
8.788774,0.0,0.0,0.0,58.59355,85.288637,-18.752235,70.61968,63.844929,-18.752235,12.026129,-21.443708
0.642295,0.0,9.353876,53.753088,-26.772337,83.731469,69.049477,-31.745136,58.828738,15.296389,-4.972799,-24.902731
2.762442,0.0,0.0,0.0,20.195128,107.488052,-1.924175,23.462015,107.60802,-1.924175,3.266887,0.119968
0.373059,0.0,7.932801,47.015831,-24.59152,90.512743,61.656162,-30.328461,73.830823,14.640331,-5.736941,-16.68192
0.0,7.095997,0.0,-42.577647,-24.582216,93.643038,-58.310464,-18.11449,81.044955,-15.732817,6.467726,-12.598083
8.361566,0.0,0.0,0.0,56.344913,87.533708,-15.071276,69.880261,68.498063,-15.071276,13.535348,-19.035644
9.100184,0.0,6.128385,36.687915,41.724871,88.275712,33.242598,67.385364,63.389343,-3.445317,25.660494,-24.886369
0.752993,0.0,9.941349,56.295841,-27.578721,80.682259,71.387651,-31.208126,50.917404,15.09181,-3.629405,-29.764855
0.0,0.0,6.325363,38.494388,-22.224746,96.937349,49.900922,-26.836046,87.719677,11.406534,-4.6113,-9.217672
0.0,0.261561,2.997342,17.329663,-11.918447,107.271596,20.981797,-14.171966,107.625358,3.652134,-2.25352,0.353761
0.0,9.785319,0.0,-54.9585,-31.730305,79.725607,-74.607803,-17.585744,49.563674,-19.649303,14.144561,-30.161933
0.0,4.31272,0.0,-26.975874,-15.574528,103.881103,-33.492396,-13.980559,101.857465,-6.516522,1.593969,-2.023638
7.59596,0.0,0.0,0.0,52.089484,91.329921,-13.260376,66.416054,76.562954,-13.260376,14.32657,-14.766967
0.0,5.289606,0.0,-32.70388,-18.881594,100.820096,-42.165805,-15.637326,96.275547,-9.461925,3.244268,-4.54455
4.169929,0.0,0.0,0.0,30.16106,104.278186,-4.545589,36.547701,102.474938,-4.545589,6.386641,-1.803248
6.769505,0.0,9.815147,57.866103,12.675361,84.610569,71.729693,33.59282,53.021958,13.86359,20.917458,-31.588612
2.591547,0.0,0.0,0.0,18.962271,107.789701,-0.370871,22.25366,105.901655,-0.370871,3.291389,-1.888046
9.167825,0.0,8.900117,52.126294,31.905602,82.538771,54.518038,59.234257,44.248874,2.391744,27.328655,-38.289897
4.817692,7.811867,0.0,-47.84897,6.44862,94.29883,-62.465447,15.034286,77.604287,-14.616476,8.585666,-16.694543
0.0,6.8552,8.835066,11.868513,-54.303808,88.252219,2.221751,-73.265103,61.949249,-9.646762,-18.961295,-26.302971
0.0,0.0,3.361609,21.202747,-12.241412,106.279058,26.756397,-12.661396,104.384159,5.55365,-0.419985,-1.894898
0.0,0.0,0.687277,4.370834,-2.523502,109.845471,6.50128,-1.681898,109.724354,2.130446,0.841604,-0.121116
3.683453,0.672837,0.0,-4.254746,24.439551,106.177283,-7.184365,29.218558,104.591197,-2.929619,4.779007,-1.586086
0.0,0.0,4.649304,28.975218,-16.72885,102.893915,36.525734,-20.213685,99.834136,7.550516,-3.484835,-3.05978
5.675328,4.956451,0.0,-31.078256,23.147903,100.298995,-40.227845,29.811917,91.310514,-9.149589,6.664014,-8.988481
0.0,9.614958,0.0,-54.271736,-31.333801,80.707322,-76.50679,-17.745791,52.357061,-22.235054,13.58801,-28.350261
4.642096,2.041273,0.0,-12.903465,26.433715,104.568186,-18.090606,32.371935,101.496378,-5.187141,5.93822,-3.071808
7.880791,0.0,0.0,0.0,53.705314,89.952688,-14.811509,68.742333,73.04984,-14.811509,15.037019,-16.902848
4.009305,0.0,8.633142,52.078374,-2.140287,91.302655,68.111649,6.140866,72.620217,16.033275,8.281153,-18.682438
4.52793,0.0,0.0,0.0,32.628576,103.258155,-3.679269,39.151999,102.120701,-3.679269,6.523423,-1.137454
0.0,7.78602,0.0,-46.048203,-26.585942,90.415625,-64.268434,-17.1988,75.653905,-18.220231,9.387142,-14.76172
1.699865,0.0,6.43451,39.765801,-10.828315,98.923337,53.456906,-9.493836,90.197241,13.691105,1.334479,-8.726095
1.616809,0.0,0.0,0.0,11.868454,109.141612,0.592781,14.219116,109.195832,0.592781,2.350662,0.05422
6.736913,0.0,0.331741,2.012665,46.033747,95.856129,-7.606465,57.674685,86.477641,-9.61913,11.640938,-9.378488
0.0,0.0,3.728218,23.447678,-13.537523,105.423858,28.792588,-14.828791,104.210435,5.344911,-1.291268,-1.213424
4.879767,0.0,0.0,0.0,35.021004,102.176851,-5.450635,42.595264,99.365047,-5.450635,7.57426,-2.811805
2.186162,0.0,0.0,0.0,16.023301,108.428238,0.387406,19.254195,108.164414,0.387406,3.230895,-0.263824
0.0,0.0,2.194729,13.930541,-8.042802,108.415865,18.391807,-6.434869,108.943768,4.461266,1.607933,0.527903
1.673581,0.210674,0.0,-1.340625,11.523357,109.180054,-1.43923,13.101981,109.977736,-0.098606,1.578623,0.797682
0.0,4.50657,0.0,-28.130461,-16.241129,103.321295,-36.317611,-14.736723,99.884926,-8.187149,1.504406,-3.436369
3.826221,0.0,5.305756,33.450844,8.541895,102.409055,42.707822,16.819743,97.3312,9.256977,8.277848,-5.077855
0.0,0.0,9.797871,55.008532,-31.759191,79.652798,68.215617,-38.872693,51.160299,13.207085,-7.113502,-28.4925
2.188866,2.355321,0.0,-15.04779,7.459871,108.271369,-16.044027,9.771529,109.51972,-0.996237,2.311658,1.248351
0.0,0.0,9.981801,55.732646,-32.177258,78.57849,67.286343,-39.504414,47.519131,11.553697,-7.327155,-31.059359
6.651023,7.248949,0.0,-44.408526,21.409595,93.540676,-57.590925,31.713567,76.873141,-13.182399,10.303972,-16.667535
6.542492,0.0,0.960652,5.888629,42.908707,97.660204,-3.491971,55.983852,89.140877,-9.3806,13.075144,-8.519327
0.0,2.627734,0.447895,-13.849469,-11.281892,108.041716,-14.830964,-10.167818,107.917075,-0.981495,1.114075,-0.124641
0.0,9.856469,0.0,-55.241064,-31.893443,79.312034,-75.86422,-15.707624,49.067557,-20.623156,16.185819,-30.244477
0.0,0.0,4.71142,29.341369,-16.940247,102.703923,37.324074,-18.298802,99.123538,7.982705,-1.358555,-3.580384
2.587491,0.0,6.998865,43.138904,-6.490497,97.463806,57.942191,-3.446023,87.782653,14.803287,3.044474,-9.681153
0.320087,0.0,3.102474,19.648165,-9.003144,107.116097,23.710816,-8.193649,106.276314,4.062651,0.809494,-0.839783
6.671408,0.0,0.0,0.0,46.596253,95.499659,-12.228679,59.489087,84.695365,-12.228679,12.892834,-10.804293
0.0,0.0,4.003784,25.119414,-14.5027,104.72382,29.641295,-16.307099,101.827619,4.521881,-1.804399,-2.896201
0.0,2.140008,0.0,-13.585815,-7.843774,108.494054,-14.738691,-7.729803,108.318358,-1.152875,0.113971,-0.175696
0.089606,4.08356,0.0,-25.621343,-14.143304,104.625167,-29.542579,-12.914468,102.606233,-3.921236,1.228836,-2.018934
0.0,4.132303,0.0,-25.894076,-14.949952,104.380654,-31.771246,-11.969188,100.992034,-5.87717,2.980764,-3.38862
8.604669,0.0,7.904513,47.162159,32.052812,86.87536,48.862533,58.234299,58.486558,1.700373,26.181487,-28.388802
0.0,2.425538,0.0,-15.381513,-8.88052,108.064302,-18.161196,-8.233217,106.729757,-2.779683,0.647304,-1.334545
0.0,0.0,8.698723,50.339776,-29.063683,85.76915,65.459424,-35.909221,65.547887,15.119648,-6.845538,-20.221263
0.0,7.210194,0.0,-43.164633,-24.921113,93.126626,-59.752049,-19.120735,80.047451,-16.587416,5.800377,-13.079175
0.0,2.375172,3.921111,9.829937,-23.114375,106.078421,10.141595,-28.54754,104.365359,0.311658,-5.433164,-1.713062
4.120953,8.868791,0.0,-53.277181,-2.174222,90.286596,-69.508295,8.615763,69.830103,-16.231114,10.789985,-20.456493
0.0,2.485506,0.0,-15.757639,-9.097677,107.967204,-17.081206,-6.657184,109.038675,-1.323567,2.440493,1.07147
5.242583,4.074549,0.0,-25.692754,23.33836,102.322617,-34.380832,30.171681,97.442579,-8.688078,6.833321,-4.880038
0.0,9.987888,2.474758,-43.473044,-41.63406,83.574487,-67.232233,-33.640207,56.518078,-23.759189,7.993853,-27.05641
6.075219,0.0,0.867566,5.351972,40.185593,99.310768,-2.354549,52.424431,93.665447,-7.706521,12.238839,-5.645321
6.734217,0.0,0.782289,4.771044,44.669943,96.628116,-5.077819,57.344388,87.228851,-9.848863,12.674445,-9.399265
0.075199,5.944456,0.0,-36.435071,-20.503579,98.574154,-48.884287,-16.899372,92.694159,-12.449216,3.604207,-5.879996
9.867211,0.0,0.0,0.0,63.835894,79.249412,-22.196056,75.915315,49.445105,-22.196056,12.07942,-29.804307
8.754436,0.0,4.809973,29.004765,44.21118,90.668581,23.034236,66.439733,70.54281,-5.970529,22.228553,-20.125771
7.261369,6.876388,0.0,-42.048337,26.994914,93.029634,-56.228743,34.833095,74.417878,-14.180406,7.838181,-18.611756
0.023911,0.0,0.0,0.0,0.175363,109.999814,-0.252308,0.179081,111.007406,-0.252308,0.003718,1.007593
5.733776,0.0,0.0,0.0,40.675753,99.233585,-7.003889,50.859617,91.388747,-7.003889,10.183864,-7.844838
1.200656,9.37746,0.0,-54.292757,-23.319095,84.769088,-74.029428,-12.37403,59.767238,-19.736671,10.945065,-25.001851
0.291205,0.0,0.0,0.0,2.137123,109.972315,0.177385,2.865894,111.297592,0.177385,0.728771,1.325277
0.0,3.074847,0.0,-19.431852,-11.218985,106.887011,-21.22932,-9.05982,104.269646,-1.797468,2.159165,-2.617365
0.0,9.523793,0.0,-53.898384,-31.118246,81.227626,-74.463746,-16.605586,52.568991,-20.565362,14.51266,-28.658635
0.0,3.207773,7.595047,26.870821,-38.199939,95.424737,31.441512,-52.209024,83.045249,4.570691,-14.009085,-12.379488
0.0,9.447242,0.0,-53.581755,-30.935441,81.66178,-73.38665,-17.539259,54.337392,-19.804895,13.396182,-27.324387
0.0,0.0,7.665947,45.457678,-26.245003,90.995448,58.41882,-31.479692,74.762626,12.961142,-5.234689,-16.232822
8.747272,7.64241,0.0,-45.618239,33.952978,87.02865,-61.100767,45.087174,58.713205,-15.482528,11.134196,-28.315446
7.301046,0.0,2.392254,14.655995,43.187425,96.174936,7.044351,60.160269,84.884564,-7.611644,16.972844,-11.290373
8.297318,0.0,4.235938,25.727303,43.336798,92.694452,20.783826,64.483697,76.027236,-4.943477,21.146899,-16.667216
0.0,0.0,3.651894,22.982196,-13.268777,105.609084,27.675355,-14.535292,104.836301,4.693159,-1.266515,-0.772783
0.0,0.0,6.257719,38.126304,-22.012232,97.210316,49.313452,-27.242092,89.812558,11.187149,-5.22986,-7.397758
0.0,9.544252,2.885208,-39.119379,-42.157192,86.391754,-61.816074,-37.639609,60.987921,-22.696694,4.517583,-25.403833
4.289612,0.0,2.165329,13.730238,23.480927,105.379983,13.82549,31.8956,102.764657,0.095252,8.414673,-2.615325
9.901515,0.0,9.994154,57.048016,32.326083,76.943694,56.853556,59.651634,31.753201,-0.19446,27.325551,-45.190494
9.12762,4.724953,0.0,-28.286655,46.766027,89.107299,-44.825687,58.043167,66.173292,-16.539031,11.27714,-22.934007
0.476963,3.45099,0.0,-21.8299,-9.11963,106.531188,-26.595121,-6.935181,106.010089,-4.765221,2.184449,-0.5211
1.860311,0.0,0.0,0.0,13.648627,108.862768,-0.919283,15.285249,108.381532,-0.919283,1.636622,-0.481236
0.0,0.0,1.777397,11.295525,-6.521474,108.962123,14.389965,-6.741535,108.968032,3.09444,-0.22006,0.00591
4.326281,1.958219,0.0,-12.405358,24.484741,105.292853,-15.767721,30.08927,102.234604,-3.362363,5.604528,-3.058249
0.0,0.0,4.521591,28.219582,-16.292583,103.276922,35.502521,-19.365943,100.3743,7.282939,-3.073359,-2.902622
8.481585,0.0,0.0,0.0,56.986051,86.911883,-17.207473,70.721832,65.47305,-17.207473,13.735782,-21.438832
0.0,0.0,5.219031,32.298062,-18.647295,101.061116,41.110438,-22.307987,96.731645,8.812376,-3.660693,-4.329472
1.35765,0.0,8.845049,52.002614,-20.806883,87.852336,68.531001,-23.380151,67.868736,16.528388,-2.573269,-19.9836
3.211045,0.0,4.969545,31.414073,5.301231,103.586785,39.757873,11.386405,101.488724,8.343799,6.085174,-2.098061
0.0,0.0,7.836979,46.297059,-26.729619,90.167279,56.537081,-31.782236,74.945746,10.240022,-5.052617,-15.221533
0.407118,0.0,8.44172,49.473924,-25.808699,88.050306,63.623797,-30.567565,68.483696,14.149873,-4.758866,-19.56661
0.0,6.554373,0.0,-39.729304,-22.937724,95.993572,-54.3482,-17.546873,86.777645,-14.618896,5.390851,-9.215927
0.0,0.0,4.826054,30.014688,-17.328988,102.346943,36.518617,-19.276658,99.399488,6.503929,-1.94767,-2.947455
2.770449,0.0,2.024172,12.922532,12.962178,107.942694,14.882123,17.761063,107.48467,1.959591,4.798885,-0.458023
0.0,0.0,8.62118,49.98921,-28.861284,86.179832,63.714708,-35.922035,65.653129,13.725499,-7.060751,-20.526704
8.961896,0.0,9.10972,53.354734,29.804635,82.539464,57.481395,55.070347,44.90303,4.126661,25.265712,-37.636434
0.0,2.607547,0.0,-16.521913,-9.538931,107.762275,-18.43063,-7.680664,109.063084,-1.908716,1.858267,1.300809
0.0,3.466875,0.0,-21.849637,-12.614894,106.042432,-27.85602,-12.391301,105.194698,-6.006383,0.223593,-0.847734
5.721412,7.476938,0.0,-45.922608,14.063143,94.48395,-60.087209,22.460844,78.070313,-14.164601,8.3977,-16.413637
0.0,0.0,4.673417,29.117465,-16.810976,102.820449,34.333256,-20.641566,98.100417,5.215792,-3.83059,-4.720032
9.252472,0.0,0.0,0.0,60.925992,82.754874,-20.436584,74.924028,54.928861,-20.436584,13.998036,-27.826012
4.979951,0.0,0.0,0.0,35.695921,101.854796,-5.563691,44.473627,97.025093,-5.563691,8.777707,-4.829702
0.0,2.454298,0.0,-15.56195,-8.984696,108.01803,-18.129728,-8.112801,108.128446,-2.567778,0.871895,0.110416
8.278815,0.0,2.452289,14.761991,49.022596,92.059446,3.227808,66.877251,75.080561,-11.534183,17.854655,-16.978886
8.410487,0.0,0.0,0.0,56.607126,87.281094,-15.238881,70.24468,67.538338,-15.238881,13.637554,-19.742756
0.0,8.620357,0.0,-49.985477,-28.859129,86.184173,-69.874255,-17.55579,64.386193,-19.888778,11.303338,-21.79798
5.672014,0.0,5.805818,36.240558,19.959067,98.830302,44.925814,35.945724,87.652506,8.685256,15.986657,-11.177796
1.250395,0.0,0.0,0.0,9.182981,109.487253,0.954712,11.78339,109.603569,0.954712,2.600409,0.116315
0.0,9.545294,0.0,-53.986802,-31.169295,81.105235,-73.831705,-16.690505,53.238915,-19.844903,14.47879,-27.86632
0.0,0.0,5.011774,31.098707,-17.954847,101.751192,38.186404,-21.417674,97.812273,7.087696,-3.462827,-3.938919
0.0,3.288891,0.0,-20.754851,-11.982819,106.438304,-24.696705,-10.832178,105.796874,-3.941855,1.150641,-0.641431
0.0,0.0,7.161619,42.915542,-24.7773,93.347164,54.969196,-30.039587,81.712144,12.053653,-5.262287,-11.63502
8.001295,0.0,0.0,0.0,54.377443,89.357364,-13.600128,67.345851,71.731669,-13.600128,12.968408,-17.625695
1.173195,0.378733,0.0,-2.412761,7.237179,109.646488,-0.427102,8.333342,111.658768,1.985659,1.096163,2.01228
9.269944,0.0,0.551113,3.169714,59.73383,83.986538,-14.732209,73.92971,58.357866,-17.901922,14.195879,-25.628672
0.0,4.337827,4.064756,-1.730929,-30.750818,104.023307,-7.377905,-36.711035,100.431864,-5.646976,-5.960216,-3.591443
6.646454,2.079016,0.0,-12.842731,39.994037,98.456635,-22.415068,48.98864,89.571332,-9.572337,8.994602,-8.885303
0.0,9.40382,0.0,-53.400898,-30.831023,81.906913,-74.402313,-16.008698,55.168834,-21.001415,14.822325,-26.738079
0.191814,8.147447,0.0,-47.928885,-26.368813,89.063463,-66.537587,-15.52687,71.271092,-18.608702,10.841943,-17.792371
0.0,7.184451,0.0,-43.032735,-24.844961,93.243663,-59.290112,-18.260779,81.89099,-16.257378,6.584181,-11.352674
1.295056,0.0,0.0,0.0,9.510644,109.449878,0.327098,10.082451,108.991741,0.327098,0.571807,-0.458137
2.598626,0.0,5.67191,35.575574,-1.718867,101.892813,46.597348,2.742383,97.458038,11.021774,4.461251,-4.434775
0.0,0.280011,2.061155,11.328558,-8.597006,108.764559,13.716817,-7.621271,108.702313,2.388259,0.975735,-0.062247
0.0,6.080753,2.741884,-20.855509,-31.816994,100.67431,-32.235958,-34.193486,94.496256,-11.380449,-2.376492,-6.178054
